Property_ID,Customer_ID,Address,City,State,ZIP_Code,Property_Type,Year_Built,Square_Feet,Market_Value
28124,34616,456 Oak Ave,Miami,FL,24328,Multi-Family,2015,4313,662941
10872,34617,456 Oak Ave,Miami,FL,18562,Condo,1985,3711,728592
20457,34618,456 Oak Ave,Dallas,TX,18532,Condo,2019,1577,491537
3451,34619,202 Birch Blvd,Miami,FL,11296,Multi-Family,1954,1232,294300
4838,34620,101 Maple Ln,Houston,TX,48114,Condo,1961,4282,594912
46065,34621,202 Birch Blvd,Chicago,IL,77042,Townhouse,1992,3653,825903
9645,34622,101 Maple Ln,San Jose,CA,28987,Condo,2011,3445,235539
46344,34623,789 Pine Dr,Chicago,IL,70050,Single-Family,2019,4747,311349
3792,34624,123 Main St,Los Angeles,CA,41915,Townhouse,1963,4409,441345
48479,34625,456 Oak Ave,Tampa,FL,37843,Condo,2022,2911,542859
12030,34626,123 Main St,Houston,TX,24504,Condo,1983,4978,741011
12843,34627,202 Birch Blvd,Miami,FL,51255,Multi-Family,1968,3844,717371
18735,34628,101 Maple Ln,Houston,TX,49298,Single-Family,2009,2028,242105
29213,34629,202 Birch Blvd,Los Angeles,CA,37763,Condo,1987,4522,257810
2046,34630,101 Maple Ln,Miami,FL,97886,Townhouse,2022,4617,630786
8639,34631,123 Main St,Chicago,IL,46260,Multi-Family,1951,2317,603072
14060,34632,456 Oak Ave,Miami,FL,43889,Single-Family,2019,2549,689400
9019,34633,101 Maple Ln,Chicago,IL,70806,Townhouse,1968,1129,652203
8376,34634,456 Oak Ave,Houston,TX,58558,Condo,2010,918,851153
20889,34635,456 Oak Ave,San Diego,CA,64997,Single-Family,1957,1118,679184
22418,34636,101 Maple Ln,New York,NY,35384,Single-Family,2013,1882,706714
22233,34637,789 Pine Dr,Miami,FL,49164,Single-Family,1999,3464,677852
9952,34638,202 Birch Blvd,Houston,TX,63258,Single-Family,1975,4754,174733
11195,34639,123 Main St,Miami,FL,63799,Single-Family,2012,2895,728933
33453,34640,789 Pine Dr,Texas,TX,56388,Townhouse,1988,2791,269653
25625,34641,101 Maple Ln,Los Angeles,CA,80502,Single-Family,1969,1444,164887
26396,34642,456 Oak Ave,Los Angeles,CA,60141,Single-Family,1954,4600,121166
19074,34643,123 Main St,Houston,TX,73039,Condo,1984,1214,265807
28113,34644,456 Oak Ave,Texas,TX,14867,Condo,1972,863,408433
37687,34645,789 Pine Dr,New York,NY,12271,Townhouse,2010,3839,485673
43897,34646,123 Main St,New York,NY,96585,Multi-Family,1955,2538,156507
45120,34647,789 Pine Dr,Miami,FL,90059,Condo,2002,4595,143908
46420,34648,123 Main St,Chicago,IL,98790,Multi-Family,2013,1787,235929
13925,34649,202 Birch Blvd,San Jose,CA,77860,Single-Family,1975,1005,84560
6883,34650,101 Maple Ln,Chicago,IL,40474,Condo,1976,1443,538697
16050,34651,123 Main St,New York,NY,10145,Multi-Family,1954,1860,576669
37768,34652,789 Pine Dr,Texas,TX,96923,Multi-Family,2015,3697,890051
15767,34653,789 Pine Dr,San Jose,CA,54212,Condo,1976,1277,824896
46221,34654,202 Birch Blvd,Chicago,IL,32285,Townhouse,2021,1434,120433
48901,34655,123 Main St,Tampa,FL,25431,Townhouse,2019,4104,419751
26676,34656,456 Oak Ave,Miami,FL,67879,Single-Family,1990,3131,404352
39581,34657,456 Oak Ave,Chicago,IL,68939,Single-Family,2013,2799,346153
26754,34658,456 Oak Ave,Chicago,IL,31924,Multi-Family,2003,2171,412595
20518,34659,123 Main St,Miami,FL,80698,Single-Family,2009,1299,781407
42874,34660,202 Birch Blvd,Los Angeles,CA,58074,Condo,2008,1063,414964
25412,34661,202 Birch Blvd,New York,NY,87325,Single-Family,1990,3165,815213
11022,34662,123 Main St,New York,NY,69353,Condo,1971,3089,717556
3028,34663,789 Pine Dr,Chicago,IL,37217,Townhouse,1975,2733,897778
19829,34664,202 Birch Blvd,Chicago,IL,56674,Townhouse,2005,880,801672
30541,34665,789 Pine Dr,Los Angeles,CA,89868,Townhouse,1967,1358,652423
40707,34666,101 Maple Ln,Texas,TX,63088,Multi-Family,1978,3744,528710
2334,34667,123 Main St,Chicago,IL,57682,Townhouse,1963,1431,419721
20033,34668,123 Main St,San Diego,CA,66653,Condo,1970,4183,763220
17470,34669,789 Pine Dr,Chicago,IL,13672,Single-Family,1973,1750,729051
13348,34670,789 Pine Dr,Miami,FL,82516,Townhouse,2009,4263,691579
17767,34671,123 Main St,Chicago,IL,85680,Townhouse,1961,4099,526386
10629,34672,456 Oak Ave,Houston,TX,49193,Condo,1999,847,349436
12323,34673,202 Birch Blvd,Miami,FL,92066,Multi-Family,1966,3594,850844
15374,34674,123 Main St,Houston,TX,65606,Single-Family,1998,4623,468335
34796,34675,101 Maple Ln,Los Angeles,CA,71000,Townhouse,1959,4070,474901
10649,34676,456 Oak Ave,San Jose,CA,42751,Condo,1966,3428,871819
12926,34677,123 Main St,Miami,FL,71609,Multi-Family,1998,1926,602333
39104,34678,123 Main St,Miami,FL,89172,Single-Family,1992,4615,334154
33456,34679,123 Main St,Miami,FL,88026,Multi-Family,1962,2260,591247
9780,34680,101 Maple Ln,Houston,TX,31637,Townhouse,1952,1537,751716
24328,34681,456 Oak Ave,New York,NY,93546,Condo,1972,3439,674852
46004,34682,456 Oak Ave,New York,NY,87993,Single-Family,2000,1834,825672
46842,34683,789 Pine Dr,Miami,FL,86925,Multi-Family,2013,4597,526482
20517,34684,101 Maple Ln,Miami,FL,15081,Single-Family,1990,2564,566370
34739,34685,123 Main St,Texas,TX,29324,Condo,1973,2127,531168
34166,34686,789 Pine Dr,Miami,FL,32033,Condo,2018,3746,508491
34743,34687,202 Birch Blvd,Los Angeles,CA,77350,Multi-Family,1963,2807,469717
267,34688,789 Pine Dr,New York,NY,44759,Multi-Family,1978,926,306374
22313,34689,101 Maple Ln,New York,NY,40897,Townhouse,1950,2513,701625
44938,34690,123 Main St,Texas,TX,59666,Townhouse,2010,4869,195733
22990,34691,202 Birch Blvd,Los Angeles,CA,79587,Multi-Family,2006,4081,498722
39329,34692,456 Oak Ave,New York,NY,22786,Multi-Family,1971,2458,835544
14777,34693,123 Main St,San Jose,CA,91595,Single-Family,2014,2433,309445
24665,34694,101 Maple Ln,Miami,FL,28752,Townhouse,1967,4892,715500
19067,34695,456 Oak Ave,Chicago,IL,66430,Condo,1973,3604,643010
46803,34696,123 Main St,New York,NY,66075,Condo,1958,2695,312634
462,34697,456 Oak Ave,Chicago,IL,45045,Single-Family,2021,4038,180474
23494,34698,123 Main St,New York,NY,15214,Townhouse,2012,2946,483084
24907,34699,456 Oak Ave,Los Angeles,CA,65078,Townhouse,2011,4817,683668
20816,34700,123 Main St,Dallas,TX,21983,Condo,1956,2561,341877
37086,34701,789 Pine Dr,Los Angeles,CA,51494,Condo,2012,1245,188509
25490,34702,123 Main St,Chicago,IL,40556,Townhouse,1950,906,165979
24171,34703,202 Birch Blvd,Chicago,IL,75462,Townhouse,2002,3869,806773
19770,34704,789 Pine Dr,Chicago,IL,39239,Condo,2001,2618,173272
6062,34705,123 Main St,Chicago,IL,59794,Townhouse,1978,4501,549203
13292,34706,123 Main St,Miami,FL,33718,Multi-Family,1954,4610,280020
11467,34707,789 Pine Dr,Chicago,IL,86854,Multi-Family,1958,3561,779071
16034,34708,789 Pine Dr,San Jose,CA,28890,Single-Family,1977,2989,390527
32962,34709,202 Birch Blvd,Texas,TX,39377,Townhouse,1953,2480,662789
23712,34710,202 Birch Blvd,Los Angeles,CA,21524,Single-Family,1993,3700,642517
17834,34711,202 Birch Blvd,San Jose,CA,64679,Condo,1968,3007,251654
38197,34712,123 Main St,Miami,FL,50549,Single-Family,1972,3961,679056
6126,34713,202 Birch Blvd,Houston,TX,76396,Townhouse,1976,3656,587786
27664,34714,123 Main St,Chicago,IL,74184,Multi-Family,2001,830,332079
39655,34715,202 Birch Blvd,Texas,TX,26658,Multi-Family,2005,2118,260330
43029,34716,456 Oak Ave,Miami,FL,65735,Townhouse,1984,2890,716627
5344,34717,123 Main St,Chicago,IL,46042,Single-Family,1987,4932,135359
1430,34718,456 Oak Ave,Chicago,IL,67574,Townhouse,1997,1383,406342
21075,34719,101 Maple Ln,New York,NY,95686,Multi-Family,1982,4021,859112
35029,34720,123 Main St,Miami,FL,84984,Single-Family,1982,3848,516772
11616,34721,202 Birch Blvd,New York,NY,49163,Condo,2018,880,798914
43321,34722,456 Oak Ave,Texas,TX,12638,Townhouse,1992,3967,321338
19036,34723,789 Pine Dr,Miami,FL,66828,Multi-Family,2006,2872,794558
39080,34724,202 Birch Blvd,Texas,TX,35230,Condo,1951,2748,297544
28022,34725,456 Oak Ave,New York,NY,74364,Townhouse,2015,2225,102508
22736,34726,789 Pine Dr,Dallas,TX,19668,Single-Family,2015,3562,603128
35827,34727,456 Oak Ave,Texas,TX,83055,Townhouse,1989,1475,462838
8655,34728,789 Pine Dr,New York,NY,10148,Multi-Family,1961,1251,123054
15033,34729,789 Pine Dr,Miami,FL,46654,Townhouse,2018,1795,829448
20337,34730,789 Pine Dr,Dallas,TX,19497,Condo,1993,4888,377378
22624,34731,202 Birch Blvd,Dallas,TX,44799,Single-Family,1979,4500,877474
38718,34732,123 Main St,Los Angeles,CA,20687,Single-Family,2003,3398,117482
2643,34733,101 Maple Ln,Miami,FL,53905,Condo,1987,2076,663026
18292,34734,101 Maple Ln,Houston,TX,53858,Townhouse,1950,1592,679455
3264,34735,456 Oak Ave,Chicago,IL,57081,Single-Family,1969,1014,345229
22930,34736,789 Pine Dr,Chicago,IL,84829,Townhouse,1998,1049,275013
35748,34737,123 Main St,Los Angeles,CA,40590,Condo,2004,3531,134055
27836,34738,456 Oak Ave,New York,NY,60320,Condo,1978,1869,832991
26473,34739,456 Oak Ave,Los Angeles,CA,91545,Townhouse,2016,2756,847520
28058,34740,789 Pine Dr,New York,NY,76499,Multi-Family,1963,2851,353098
36673,34741,456 Oak Ave,Los Angeles,CA,62037,Single-Family,1984,3886,790650
43399,34742,202 Birch Blvd,Los Angeles,CA,19866,Townhouse,1994,2885,834517
44258,34743,101 Maple Ln,Los Angeles,CA,36864,Single-Family,1997,1254,204835
7091,34744,202 Birch Blvd,Miami,FL,71045,Condo,2020,2102,177356
41666,34745,123 Main St,New York,NY,71796,Single-Family,2022,2517,173581
23276,34746,202 Birch Blvd,Dallas,TX,73147,Single-Family,1955,4901,674890
38862,34747,101 Maple Ln,Miami,FL,74568,Townhouse,1954,4883,586797
4407,34748,123 Main St,Chicago,IL,89931,Condo,1996,2086,610057
11410,34749,202 Birch Blvd,Chicago,IL,18651,Townhouse,2011,3863,318266
24626,34750,101 Maple Ln,Dallas,TX,58437,Condo,1973,896,330416
15864,34751,123 Main St,New York,NY,85699,Townhouse,2014,4305,762914
18811,34752,789 Pine Dr,Houston,TX,11292,Condo,2020,3789,354784
28327,34753,123 Main St,New York,NY,31496,Multi-Family,1973,2513,233590
48711,34754,123 Main St,Tampa,FL,61272,Condo,2022,2088,876891
23682,34755,789 Pine Dr,Los Angeles,CA,75630,Single-Family,1979,2337,479972
13228,34756,456 Oak Ave,Miami,FL,88246,Single-Family,2021,1468,498451
28773,34757,456 Oak Ave,Texas,TX,92974,Condo,1989,1358,188558
39110,34758,456 Oak Ave,Los Angeles,CA,35887,Multi-Family,1968,3292,319070
11843,34759,123 Main St,Houston,TX,26852,Multi-Family,1965,2402,485741
10751,34760,101 Maple Ln,Chicago,IL,28052,Condo,1998,1162,572594
11891,34761,123 Main St,Miami,FL,70072,Single-Family,2002,1315,558149
48734,34762,101 Maple Ln,Los Angeles,CA,93457,Single-Family,1959,4317,360331
3773,34763,456 Oak Ave,New York,NY,32531,Condo,1961,3898,788440
13118,34764,202 Birch Blvd,New York,NY,29094,Townhouse,1963,4378,589429
41604,34765,101 Maple Ln,Miami,FL,72748,Townhouse,2015,1043,197590
9568,34766,789 Pine Dr,San Jose,CA,75878,Condo,1979,2782,562346
33998,34767,789 Pine Dr,Texas,TX,25459,Multi-Family,2006,1030,786550
271,34768,789 Pine Dr,New York,NY,43519,Multi-Family,1969,1517,490651
31544,34769,101 Maple Ln,Chicago,IL,54409,Single-Family,1980,828,462219
35773,34770,202 Birch Blvd,Los Angeles,CA,51333,Single-Family,1952,2817,311213
44026,34771,789 Pine Dr,New York,NY,17796,Single-Family,2015,4671,754355
11729,34772,456 Oak Ave,San Jose,CA,30909,Townhouse,1997,4477,898418
28180,34773,202 Birch Blvd,Los Angeles,CA,24094,Condo,2017,3062,629760
4602,34774,101 Maple Ln,Houston,TX,11904,Multi-Family,1955,1616,576553
42378,34775,123 Main St,Chicago,IL,61235,Condo,1996,1749,670537
14204,34776,101 Maple Ln,Miami,FL,79039,Multi-Family,1960,3598,678171
6764,34777,456 Oak Ave,New York,NY,65802,Condo,2012,3935,548572
6788,34778,202 Birch Blvd,Houston,TX,51818,Multi-Family,2012,3738,897344
13422,34779,789 Pine Dr,New York,NY,32920,Multi-Family,2008,3051,96673
37602,34780,123 Main St,New York,NY,87667,Condo,2009,2046,271302
47420,34781,456 Oak Ave,Chicago,IL,30329,Single-Family,1981,4531,236796
29347,34782,202 Birch Blvd,Chicago,IL,24104,Townhouse,1986,2217,122820
34986,34783,202 Birch Blvd,Miami,FL,28347,Multi-Family,1985,2257,853894
3253,34784,202 Birch Blvd,New York,NY,80747,Condo,2000,1795,125076
20170,34785,456 Oak Ave,Miami,FL,72883,Single-Family,1962,4940,896443
4131,34786,789 Pine Dr,Chicago,IL,36875,Multi-Family,2005,2755,570235
9522,34787,202 Birch Blvd,Houston,TX,82280,Single-Family,1970,1273,619885
10799,34788,101 Maple Ln,Houston,TX,47431,Townhouse,1958,4942,407387
34673,34789,456 Oak Ave,Los Angeles,CA,93297,Multi-Family,1957,1218,476976
38116,34790,123 Main St,Chicago,IL,74684,Multi-Family,1997,3871,624047
2570,34791,789 Pine Dr,Los Angeles,CA,11315,Condo,1951,3502,468152
7985,34792,123 Main St,Houston,TX,61342,Condo,2005,4489,885431
17339,34793,202 Birch Blvd,Houston,TX,45922,Condo,2017,4411,521998
20657,34794,456 Oak Ave,San Diego,CA,90665,Multi-Family,2001,3738,811539
32373,34795,456 Oak Ave,New York,NY,97670,Multi-Family,1950,2571,222590
33291,34796,202 Birch Blvd,Texas,TX,32172,Condo,1977,1805,134277
23502,34797,789 Pine Dr,Dallas,TX,47006,Multi-Family,2017,4790,664048
9268,34798,456 Oak Ave,Houston,TX,40633,Condo,2022,3906,653993
1780,34799,456 Oak Ave,Houston,TX,40350,Multi-Family,1950,1592,683008
5469,34800,789 Pine Dr,Chicago,IL,76320,Townhouse,2012,4587,694671
21699,34801,123 Main St,Chicago,IL,98643,Multi-Family,1952,4993,580115
10538,34802,789 Pine Dr,New York,NY,77330,Condo,1988,1403,301798
22325,34803,123 Main St,San Diego,CA,90943,Townhouse,2019,4382,517484
14844,34804,101 Maple Ln,San Jose,CA,87135,Single-Family,2011,1489,873779
33647,34805,101 Maple Ln,Miami,FL,90418,Townhouse,1979,3955,597545
7422,34806,202 Birch Blvd,Los Angeles,CA,89543,Condo,1997,1138,142637
14232,34807,789 Pine Dr,San Jose,CA,25654,Single-Family,2020,4958,739479
18331,34808,789 Pine Dr,Chicago,IL,11357,Townhouse,1985,2634,404103
24637,34809,101 Maple Ln,Chicago,IL,45589,Condo,1992,3376,773841
30217,34810,123 Main St,Los Angeles,CA,98925,Condo,2007,2070,236035
9297,34811,789 Pine Dr,Miami,FL,69495,Multi-Family,1984,3414,653562
16236,34812,101 Maple Ln,San Jose,CA,33598,Townhouse,1962,3578,843721
32648,34813,456 Oak Ave,Los Angeles,CA,60067,Townhouse,1978,4421,724805
38225,34814,123 Main St,Chicago,IL,32274,Multi-Family,1983,1885,483371
39195,34815,789 Pine Dr,New York,NY,78339,Townhouse,1997,2089,242212
7936,34816,123 Main St,Los Angeles,CA,34220,Multi-Family,1968,4245,295105
15098,34817,101 Maple Ln,New York,NY,90480,Townhouse,2022,4753,350488
19825,34818,456 Oak Ave,New York,NY,12117,Single-Family,2002,2775,120607
15669,34819,789 Pine Dr,Chicago,IL,88250,Townhouse,1995,3176,237580
31170,34820,101 Maple Ln,Los Angeles,CA,57475,Townhouse,1973,4235,427656
32210,34821,202 Birch Blvd,Miami,FL,16826,Single-Family,1993,814,571263
12905,34822,101 Maple Ln,San Jose,CA,68470,Single-Family,1999,2453,871368
20175,34823,123 Main St,Miami,FL,81418,Townhouse,1961,3623,418798
44930,34824,202 Birch Blvd,Texas,TX,36843,Multi-Family,1966,2892,262533
22828,34825,101 Maple Ln,New York,NY,91406,Multi-Family,1972,1065,464299
8401,34826,101 Maple Ln,Los Angeles,CA,22979,Multi-Family,2007,1390,181423
12867,34827,101 Maple Ln,Chicago,IL,53717,Townhouse,1970,2684,100452
49527,34828,202 Birch Blvd,Los Angeles,CA,26254,Townhouse,2013,1742,870348
32956,34829,101 Maple Ln,Los Angeles,CA,75962,Townhouse,2006,2795,896717
47326,34830,789 Pine Dr,Chicago,IL,93237,Multi-Family,1980,1658,340308
16737,34831,202 Birch Blvd,San Jose,CA,28986,Multi-Family,2011,4902,275327
2721,34832,456 Oak Ave,New York,NY,71384,Single-Family,1987,2182,337979
5217,34833,789 Pine Dr,Los Angeles,CA,20158,Multi-Family,1996,4873,117282
9252,34834,202 Birch Blvd,San Jose,CA,90993,Condo,1975,3858,183366
9399,34835,202 Birch Blvd,Miami,FL,38180,Single-Family,1950,1364,225441
17885,34836,456 Oak Ave,Houston,TX,82312,Condo,1978,1039,565800
43463,34837,456 Oak Ave,New York,NY,76245,Townhouse,2017,862,291272
13944,34838,123 Main St,San Jose,CA,55892,Multi-Family,2020,2239,374533
27675,34839,789 Pine Dr,Texas,TX,55101,Townhouse,1975,4923,417093
12092,34840,202 Birch Blvd,Houston,TX,42159,Single-Family,1998,1196,558449
38254,34841,123 Main St,Miami,FL,10583,Townhouse,1977,2836,241465
42952,34842,456 Oak Ave,Miami,FL,34158,Multi-Family,2016,4966,880850
37291,34843,456 Oak Ave,Chicago,IL,81413,Multi-Family,1951,2343,326112
46472,34844,123 Main St,New York,NY,90360,Townhouse,1995,1230,529693
1536,34845,101 Maple Ln,Houston,TX,46457,Condo,1983,3017,590331
10835,34846,456 Oak Ave,Chicago,IL,86739,Townhouse,1969,3807,427829
1694,34847,101 Maple Ln,Los Angeles,CA,55856,Single-Family,1963,1693,113892
19694,34848,101 Maple Ln,New York,NY,81369,Single-Family,1969,3609,170495
30117,34849,123 Main St,New York,NY,79697,Single-Family,1952,4652,593539
30559,34850,789 Pine Dr,Chicago,IL,84781,Townhouse,2016,2313,177867
6216,34851,101 Maple Ln,Chicago,IL,59889,Multi-Family,2002,4499,538077
18850,34852,123 Main St,Chicago,IL,62555,Multi-Family,1985,900,241986
40946,34853,456 Oak Ave,Texas,TX,85027,Single-Family,2011,1309,223971
49683,34854,101 Maple Ln,Tampa,FL,64290,Single-Family,1960,4882,332717
2902,34855,202 Birch Blvd,Los Angeles,CA,95924,Multi-Family,2009,3639,505376
8264,34856,789 Pine Dr,Los Angeles,CA,53191,Townhouse,1975,1022,331780
24250,34857,456 Oak Ave,Dallas,TX,79437,Single-Family,1965,1675,201270
28608,34858,101 Maple Ln,Chicago,IL,64421,Condo,1958,1096,251678
14184,34859,202 Birch Blvd,San Jose,CA,76589,Townhouse,1972,1677,566069
26541,34860,456 Oak Ave,Los Angeles,CA,36683,Single-Family,1999,3602,539662
35449,34861,202 Birch Blvd,New York,NY,22698,Multi-Family,2011,4997,344610
12743,34862,456 Oak Ave,San Jose,CA,13966,Single-Family,1995,3055,588960
20958,34863,456 Oak Ave,San Diego,CA,51613,Condo,2019,1686,866797
40854,34864,123 Main St,Chicago,IL,55677,Multi-Family,2014,1279,793817
18961,34865,202 Birch Blvd,New York,NY,51823,Townhouse,2019,1430,373517
46217,34866,101 Maple Ln,Miami,FL,81720,Single-Family,2009,1841,509995
8284,34867,456 Oak Ave,New York,NY,21982,Multi-Family,2022,4187,716698
20961,34868,202 Birch Blvd,New York,NY,88925,Multi-Family,1954,3462,211579
22880,34869,101 Maple Ln,Dallas,TX,83923,Single-Family,1994,3204,117102
29068,34870,202 Birch Blvd,Chicago,IL,75751,Townhouse,1997,3340,313498
47787,34871,789 Pine Dr,Los Angeles,CA,13522,Single-Family,1979,2646,760741
18281,34872,202 Birch Blvd,San Jose,CA,27464,Condo,1999,3300,763785
24356,34873,202 Birch Blvd,Chicago,IL,17111,Townhouse,1952,2675,805602
44942,34874,456 Oak Ave,Texas,TX,61057,Condo,1965,2988,312520
19790,34875,101 Maple Ln,San Diego,CA,54818,Single-Family,2017,4716,659742
32245,34876,101 Maple Ln,Los Angeles,CA,53376,Single-Family,2005,2540,797732
47924,34877,202 Birch Blvd,Miami,FL,16151,Townhouse,1986,4200,839238
15605,34878,123 Main St,Miami,FL,83353,Multi-Family,1988,2831,893329
32814,34879,123 Main St,New York,NY,38390,Single-Family,2014,2526,537018
45079,34880,101 Maple Ln,Los Angeles,CA,36686,Townhouse,2008,3243,874591
19756,34881,202 Birch Blvd,New York,NY,77312,Single-Family,2006,1410,294419
28067,34882,456 Oak Ave,Miami,FL,14652,Single-Family,2021,3093,834044
34229,34883,123 Main St,Texas,TX,65334,Multi-Family,1991,2060,763938
22519,34884,789 Pine Dr,Los Angeles,CA,83683,Townhouse,1982,2817,464854
29059,34885,101 Maple Ln,Miami,FL,44849,Townhouse,1990,3225,636953
17685,34886,456 Oak Ave,San Jose,CA,44962,Multi-Family,1999,4100,844227
6826,34887,202 Birch Blvd,Los Angeles,CA,20659,Townhouse,1973,3888,502345
29784,34888,202 Birch Blvd,Texas,TX,17172,Multi-Family,1983,1737,794006
34191,34889,456 Oak Ave,Miami,FL,19728,Single-Family,1951,1505,621556
38111,34890,101 Maple Ln,Miami,FL,77955,Single-Family,1995,1966,268549
23531,34891,101 Maple Ln,Los Angeles,CA,94929,Multi-Family,2018,4283,167049
5885,34892,101 Maple Ln,Los Angeles,CA,87517,Multi-Family,1973,3062,228715
10204,34893,202 Birch Blvd,Houston,TX,77400,Condo,1975,1187,628200
40701,34894,101 Maple Ln,New York,NY,96045,Multi-Family,1975,3579,149469
9623,34895,101 Maple Ln,Houston,TX,23695,Condo,1985,1466,391832
47973,34896,123 Main St,Los Angeles,CA,59869,Condo,1980,3009,664714
32505,34897,789 Pine Dr,Texas,TX,88337,Multi-Family,1974,4880,363015
35000,34898,456 Oak Ave,Texas,TX,44299,Condo,2010,2591,392661
46677,34899,101 Maple Ln,Miami,FL,20590,Single-Family,1973,1277,617715
22838,34900,101 Maple Ln,Dallas,TX,76160,Multi-Family,2018,3005,147123
3872,34901,101 Maple Ln,Miami,FL,43280,Townhouse,1963,4994,642585
5163,34902,101 Maple Ln,Chicago,IL,45271,Single-Family,1998,3051,93961
34857,34903,101 Maple Ln,New York,NY,61374,Single-Family,2014,4499,443146
39727,34904,456 Oak Ave,New York,NY,63789,Condo,1999,1423,302020
15542,34905,456 Oak Ave,Houston,TX,44450,Condo,2000,1338,739869
2442,34906,101 Maple Ln,New York,NY,91111,Condo,1997,2598,534294
8103,34907,101 Maple Ln,Miami,FL,60510,Multi-Family,1990,3104,746368
37512,34908,789 Pine Dr,New York,NY,50694,Condo,1952,1324,745851
11634,34909,123 Main St,Miami,FL,76252,Townhouse,2018,4577,813893
24248,34910,456 Oak Ave,Los Angeles,CA,15003,Condo,1987,4982,881042
36528,34911,456 Oak Ave,Miami,FL,82691,Single-Family,1985,835,412153
23579,34912,202 Birch Blvd,New York,NY,95784,Townhouse,2012,1536,866670
9890,34913,456 Oak Ave,San Jose,CA,80258,Townhouse,2009,3393,420981
23469,34914,456 Oak Ave,Chicago,IL,22490,Multi-Family,2016,1079,197589
21288,34915,202 Birch Blvd,San Diego,CA,91886,Single-Family,1978,1002,273656
30084,34916,456 Oak Ave,Los Angeles,CA,49032,Single-Family,2003,2221,844711
22844,34917,202 Birch Blvd,Miami,FL,25374,Multi-Family,1951,1255,118000
8050,34918,789 Pine Dr,Houston,TX,67816,Multi-Family,1953,4157,897122
49369,34919,101 Maple Ln,Arlington,TX,90677,Multi-Family,1971,3363,329187
36726,34920,789 Pine Dr,Texas,TX,54954,Townhouse,1955,1467,648651
2493,34921,123 Main St,Los Angeles,CA,58256,Townhouse,1959,3291,584526
12560,34922,123 Main St,Houston,TX,46976,Condo,2001,4423,338034
16571,34923,123 Main St,Chicago,IL,13581,Townhouse,1969,4175,793628
18739,34924,123 Main St,Miami,FL,32865,Multi-Family,1990,2640,495629
47069,34925,789 Pine Dr,Los Angeles,CA,89371,Condo,1989,4179,393575
21101,34926,123 Main St,Chicago,IL,49672,Condo,2021,4034,319425
24594,34927,789 Pine Dr,Chicago,IL,34067,Single-Family,1971,2718,815289
13846,34928,456 Oak Ave,Chicago,IL,88852,Condo,1963,2514,320487
28723,34929,789 Pine Dr,Miami,FL,84643,Townhouse,2003,1264,80095
9061,34930,456 Oak Ave,New York,NY,19202,Multi-Family,1984,968,613485
43858,34931,101 Maple Ln,Miami,FL,70833,Condo,2008,3005,714801
2665,34932,789 Pine Dr,Chicago,IL,56678,Condo,1985,1785,714629
33180,34933,101 Maple Ln,Miami,FL,62946,Single-Family,2020,3111,571883
14879,34934,202 Birch Blvd,New York,NY,77526,Single-Family,1969,4491,354018
42267,34935,202 Birch Blvd,Los Angeles,CA,15553,Townhouse,1999,3960,296343
13421,34936,101 Maple Ln,Chicago,IL,46405,Single-Family,2015,4755,188819
42837,34937,202 Birch Blvd,New York,NY,82697,Multi-Family,1979,3259,417951
48798,34938,123 Main St,New York,NY,75465,Single-Family,1969,3438,233638
1597,34939,123 Main St,New York,NY,41531,Condo,1976,1493,729544
49231,34940,202 Birch Blvd,Chicago,IL,57239,Townhouse,1957,3250,411499
14972,34941,101 Maple Ln,Chicago,IL,55535,Single-Family,1997,3546,715907
19555,34942,101 Maple Ln,Dallas,TX,58280,Single-Family,1997,4864,274678
10894,34943,101 Maple Ln,Chicago,IL,20591,Condo,1974,1874,290957
42428,34944,789 Pine Dr,Miami,FL,63135,Townhouse,1992,1959,426580
44833,34945,789 Pine Dr,Chicago,IL,22953,Condo,1958,1626,85640
35087,34946,101 Maple Ln,Texas,TX,44338,Single-Family,1970,4216,878995
38510,34947,456 Oak Ave,Texas,TX,87028,Single-Family,1959,3486,738340
40309,34948,202 Birch Blvd,New York,NY,13885,Condo,2010,4543,357170
10813,34949,456 Oak Ave,Miami,FL,70827,Multi-Family,1992,4485,446278
37922,34950,789 Pine Dr,Miami,FL,17025,Townhouse,2012,2721,802994
24613,34951,101 Maple Ln,Miami,FL,71673,Multi-Family,2015,4090,774732
12564,34952,456 Oak Ave,New York,NY,63069,Townhouse,1969,4883,700182
26786,34953,123 Main St,Miami,FL,84964,Single-Family,1965,3796,98742
13527,34954,789 Pine Dr,New York,NY,94061,Multi-Family,1962,4203,893220
40292,34955,789 Pine Dr,Miami,FL,13467,Townhouse,1971,4143,589622
17246,34956,456 Oak Ave,Chicago,IL,49683,Multi-Family,1953,2247,677865
29145,34957,202 Birch Blvd,Miami,FL,17539,Multi-Family,1979,3916,830305
49160,34958,202 Birch Blvd,Tampa,FL,36377,Single-Family,1968,4890,695469
29935,34959,202 Birch Blvd,Miami,FL,40387,Single-Family,1997,1513,465968
44274,34960,101 Maple Ln,New York,NY,37651,Townhouse,2010,2261,349475
9604,34961,456 Oak Ave,New York,NY,82463,Townhouse,2021,3971,489611
6543,34962,101 Maple Ln,Los Angeles,CA,21611,Single-Family,1978,852,791755
34155,34963,101 Maple Ln,Los Angeles,CA,32476,Single-Family,2010,3664,439651
47432,34964,789 Pine Dr,New York,NY,54922,Condo,1994,1305,348263
