Customer_ID,Name,Age,Income,Credit_Score,Employment_Status,Marital_Status,Date_Joined,State,Debt_to_Income_Ratio
45926,Alice Brown,67,43400,767,Employed,Widowed,2019-06-22,FL,0.33
46255,Alice Brown,35,31858,767,Employed,Married,2024-08-15,CA,0.39
46566,John Doe,31,51357,767,Employed,Widowed,2020-08-09,IL,0.31
46592,Bob Johnson,58,81165,767,Employed,Widowed,2023-08-12,IL,0.19
46682,John Doe,30,104926,767,Employed,Married,2020-03-06,TX,0.33
48253,Jane Smith,63,181842,767,Retired,Single,2019-07-01,CA,0.14
48376,John Doe,35,108506,767,Employed,Single,2021-10-28,CA,0.12
48813,Jane Smith,34,147492,767,Employed,Single,2021-02-06,NY,0.34
49157,Charlie Davis,25,117636,767,Employed,Divorced,2020-11-11,CA,0.44
49209,Alice Brown,39,127968,767,Employed,Widowed,2023-11-17,TX,0.55
49519,Charlie Davis,44,88650,767,Employed,Widowed,2023-11-28,CA,0.12
309,Bob Johnson,34,192483,768,Employed,Widowed,2021-01-12,FL,0.52
746,Bob Johnson,45,,768,Unemployed,Widowed,2024-02-23,IL,0.42
870,John Doe,47,75985,768,Unemployed,Divorced,2022-08-05,IL,0.44
1290,Jane Smith,37,109764,768,Unemployed,Divorced,2020-07-01,TX,0.38
1530,John Doe,27,70245,768,Unemployed,Divorced,2024-08-29,FL,0.48
1576,Alice Brown,65,53413,768,Employed,Divorced,2022-04-26,CA,0.4
2246,John Doe,42,35849,768,Unemployed,Divorced,2022-03-22,CA,0.24
2456,Bob Johnson,27,101732,768,Employed,Married,2021-11-14,TX,0.52
3043,Alice Brown,37,116569,768,Employed,Single,2022-09-14,IL,0.12
3846,Bob Johnson,45,86487,768,Unemployed,Widowed,2020-06-29,IL,0.39
4633,Charlie Davis,40,105359,768,Unemployed,Single,2023-12-06,NY,0.41
6232,John Doe,68,154371,768,Employed,Married,2023-03-08,NY,0.46
7492,John Doe,39,103890,768,Retired,Married,2020-02-02,FL,0.4
8784,John Doe,37,157122,768,Unemployed,Single,2022-01-19,CA,0.51
8889,Charlie Davis,61,51324,768,Employed,Divorced,2024-10-13,TX,0.22
9109,Charlie Davis,67,54162,768,Retired,Widowed,2023-04-25,IL,0.42
9199,Jane Smith,45,131128,768,Retired,Widowed,2021-08-31,FL,0.13
9399,John Doe,33,96391,768,Unemployed,Divorced,2019-11-18,CA,0.18
9546,Charlie Davis,38,89881,768,Self-Employed,Divorced,2024-03-07,TX,0.52
9562,Charlie Davis,36,182257,768,Unemployed,Widowed,2019-11-14,IL,0.25
9831,Alice Brown,56,85057,768,Employed,Divorced,2024-03-15,TX,0.23
9879,John Doe,55,78074,768,Employed,Married,2023-12-12,IL,0.3
10137,Jane Smith,62,177024,768,Retired,Single,2021-03-25,FL,0.53
10371,John Doe,34,114758,768,Employed,Divorced,2022-12-22,IL,0.15
11067,Alice Brown,39,118664,768,Unemployed,Single,2024-03-15,TX,0.47
11945,Alice Brown,25,129294,768,Unemployed,Widowed,2020-12-08,IL,0.12
12233,Bob Johnson,67,190964,768,Self-Employed,Divorced,2023-05-23,IL,0.55
12707,John Doe,27,50905,768,Retired,Widowed,2022-02-02,FL,0.22
12730,Jane Smith,36,180531,768,Self-Employed,Widowed,2021-03-20,TX,0.36
14039,Charlie Davis,42,125323,768,Employed,Widowed,2022-04-09,TX,0.59
14155,Charlie Davis,52,40585,768,Employed,Married,2019-08-16,CA,0.36
15000,John Doe,28,130938,768,Employed,Single,2022-01-16,IL,0.37
15140,John Doe,57,146726,768,Self-Employed,Widowed,2023-10-14,TX,0.13
15235,Charlie Davis,32,30397,768,Self-Employed,Widowed,2023-07-28,FL,0.15
15670,Bob Johnson,32,126889,768,Retired,Widowed,2024-07-23,FL,0.43
15908,Charlie Davis,49,183205,768,Self-Employed,Single,2020-09-10,CA,0.49
16151,John Doe,43,94664,768,Employed,Divorced,2023-07-29,FL,0.21
16661,Bob Johnson,67,141934,768,Retired,Divorced,2025-01-24,CA,0.25
16780,Jane Smith,38,147683,768,Unemployed,Married,2020-06-30,NY,0.59
18596,John Doe,65,105020,768,Unemployed,Divorced,2020-04-06,IL,0.6
19138,Alice Brown,44,112131,768,Self-Employed,Divorced,2023-03-19,TX,0.32
19322,John Doe,53,31762,768,Unemployed,Widowed,2021-09-25,TX,0.53
19364,Charlie Davis,58,105755,768,Employed,Divorced,2019-03-12,CA,0.13
19387,John Doe,63,174027,768,Retired,Married,2019-03-01,NY,0.39
19963,Jane Smith,44,65939,768,Retired,Single,2019-04-13,TX,0.33
21245,John Doe,50,199573,768,Employed,Single,2024-12-20,CA,0.26
21447,Bob Johnson,67,93237,768,Employed,Widowed,2024-03-15,CA,0.3
22950,Charlie Davis,49,193697,768,Retired,Widowed,2021-12-12,TX,0.3
23362,Jane Smith,34,59247,768,Self-Employed,Single,2024-01-13,FL,0.26
23463,Bob Johnson,32,86608,768,Self-Employed,Married,2023-12-22,NY,0.29
23688,Charlie Davis,29,128237,768,Retired,Single,2022-04-30,CA,0.39
24526,Bob Johnson,67,94805,768,Retired,Married,2020-02-09,FL,0.12
24629,Jane Smith,48,132444,768,Employed,Single,2025-01-10,IL,0.47
24800,Charlie Davis,25,66291,768,Retired,Divorced,2025-01-06,NY,0.47
25127,Bob Johnson,46,45816,768,Self-Employed,Divorced,2019-09-04,TX,0.52
25594,Charlie Davis,27,90098,768,Retired,Widowed,2022-02-09,NY,0.39
25922,Bob Johnson,58,92878,768,Retired,Single,2020-05-21,IL,0.41
26761,John Doe,29,63873,768,Unemployed,Single,2025-02-07,IL,0.48
26970,John Doe,58,80923,768,Employed,Divorced,2024-11-18,FL,0.28
27193,Charlie Davis,58,109116,768,Retired,Widowed,2020-03-28,CA,0.38
27662,Charlie Davis,69,43205,768,Employed,Divorced,2024-07-29,TX,0.14
27782,Jane Smith,58,71819,768,Unemployed,Widowed,2023-02-26,TX,0.37
28145,Jane Smith,60,45746,768,Retired,Single,2023-03-29,CA,0.34
28596,Bob Johnson,30,141959,768,Unemployed,Married,2021-04-18,FL,0.58
29084,Jane Smith,35,163632,768,Employed,Married,2023-12-19,NY,0.52
30161,Bob Johnson,54,54111,768,Retired,Single,2020-08-09,NY,0.27
30557,Jane Smith,37,54953,768,Unemployed,Divorced,2024-12-28,FL,0.11
31276,Charlie Davis,61,40893,768,Self-Employed,Widowed,2021-04-27,FL,0.23
32077,Alice Brown,29,183632,768,Retired,Married,2022-06-12,FL,0.3
32521,Bob Johnson,56,85964,768,Self-Employed,Divorced,2023-11-04,TX,0.59
33093,Alice Brown,43,75698,768,Retired,Widowed,2022-04-01,CA,0.27
33580,John Doe,61,66001,768,Self-Employed,Divorced,2024-12-12,NY,0.53
34273,Charlie Davis,37,72602,768,Employed,Single,2023-03-21,FL,0.6
34618,Jane Smith,50,192492,768,Employed,Divorced,2024-03-16,CA,0.31
35202,Bob Johnson,26,44186,768,Employed,Married,2024-08-30,TX,0.45
36749,Bob Johnson,29,46038,768,Retired,Married,2021-02-15,NY,0.31
36754,John Doe,50,159328,768,Employed,Widowed,2024-01-17,IL,0.25
37915,Alice Brown,66,55652,768,Employed,Widowed,2021-05-18,TX,0.44
38042,Bob Johnson,40,37875,768,Employed,Divorced,2022-07-13,TX,0.37
38566,John Doe,63,184319,768,Self-Employed,Married,2021-04-25,IL,0.49
38843,Bob Johnson,44,50140,768,Self-Employed,Married,2024-04-28,FL,0.49
39050,Jane Smith,58,61775,768,Retired,Married,2022-10-28,TX,0.45
39161,Alice Brown,54,171171,768,Retired,Widowed,2020-12-17,NY,0.16
39731,Jane Smith,54,50830,768,Employed,Widowed,2023-12-06,IL,0.54
39931,Bob Johnson,58,,768,Employed,Widowed,2019-08-10,NY,0.56
40288,Charlie Davis,34,155342,768,Retired,Widowed,2024-12-13,NY,0.39
40667,Alice Brown,34,184339,768,Employed,Single,2022-11-27,NY,0.42
41874,Jane Smith,36,74616,768,Employed,Single,2019-08-02,CA,0.4
42273,John Doe,39,99402,768,Retired,Single,2020-03-18,NY,0.54
42585,John Doe,65,43342,768,Employed,Married,2019-01-14,NY,0.3
43257,Charlie Davis,64,31574,768,Employed,Widowed,2021-02-01,NY,0.38
43366,Charlie Davis,51,44764,768,Retired,Single,2024-06-09,FL,0.14
44315,John Doe,57,30355,768,Employed,Married,2022-11-20,NY,0.39
44719,Alice Brown,53,198971,768,Employed,Married,2020-04-17,FL,0.18
44837,Alice Brown,31,44358,768,Employed,Single,2020-02-20,IL,0.5
44949,Charlie Davis,45,60501,768,Employed,Single,2023-03-08,CA,0.24
45503,Bob Johnson,61,166418,768,Employed,Divorced,2021-05-07,CA,0.3
45555,John Doe,48,158658,768,Employed,Single,2024-02-12,IL,0.12
45888,Charlie Davis,50,84326,768,Employed,Married,2021-05-02,FL,0.44
47480,Jane Smith,31,192757,768,Retired,Divorced,2023-12-04,NY,0.4
47731,Bob Johnson,26,122756,768,Retired,Widowed,2022-09-01,CA,0.55
47961,Alice Brown,68,46136,768,Employed,Widowed,2022-12-12,CA,0.29
48609,Jane Smith,60,49163,768,Retired,Single,2023-06-21,NY,0.11
49422,Charlie Davis,36,197673,768,Employed,Divorced,2022-09-28,IL,0.27
49878,Bob Johnson,69,53082,768,Employed,Divorced,2022-10-04,TX,0.5
767,Alice Brown,45,168582,769,Employed,Single,2024-03-14,CA,0.29
1312,John Doe,44,140658,769,Unemployed,Single,2023-01-19,CA,0.17
1568,Bob Johnson,54,139076,769,Self-Employed,Single,2023-05-11,NY,0.32
2135,Charlie Davis,30,32644,769,Retired,Single,2024-06-03,CA,0.48
2202,John Doe,30,164543,769,Employed,Single,2022-02-27,IL,0.49
2732,Alice Brown,41,134208,769,Unemployed,Married,2025-02-20,IL,0.34
3451,Jane Smith,35,159153,769,Self-Employed,Widowed,2020-01-28,TX,0.35
3955,Bob Johnson,28,163980,769,Self-Employed,Divorced,2022-01-20,NY,0.13
5466,Alice Brown,53,89581,769,Unemployed,Widowed,2024-09-20,FL,0.54
5796,Bob Johnson,28,167754,769,Self-Employed,Single,2022-05-04,IL,0.31
5829,John Doe,60,135811,769,Employed,Single,2020-12-25,NY,0.41
6992,John Doe,46,40540,769,Retired,Single,2019-01-03,TX,0.3
8439,Bob Johnson,64,159478,769,Retired,Single,2021-10-04,TX,0.49
8900,John Doe,64,176662,769,Employed,Married,2022-01-05,CA,0.49
9506,Bob Johnson,43,102458,769,Self-Employed,Divorced,2019-05-31,NY,0.33
10997,Alice Brown,58,94019,769,Unemployed,Divorced,2022-08-19,TX,0.35
11815,Charlie Davis,39,44795,769,Unemployed,Single,2021-07-26,NY,0.52
14428,Jane Smith,28,95434,769,Self-Employed,Married,2024-09-23,FL,0.42
14736,Alice Brown,51,194531,769,Retired,Divorced,2024-06-01,NY,0.47
14879,John Doe,47,171282,769,Employed,Widowed,2024-05-06,IL,0.19
16340,John Doe,52,60172,769,Retired,Single,2019-11-25,CA,0.18
16484,Alice Brown,30,70970,769,Retired,Single,2021-01-18,TX,0.2
17246,Jane Smith,27,103364,769,Self-Employed,Single,2021-11-17,CA,0.41
17560,John Doe,50,92430,769,Unemployed,Married,2020-07-13,NY,0.46
18143,Jane Smith,51,125265,769,Employed,Married,2024-03-16,TX,0.39
18307,Alice Brown,29,119253,769,Unemployed,Married,2024-02-13,TX,0.34
18401,Jane Smith,68,186274,769,Retired,Married,2023-08-07,CA,0.12
18453,Alice Brown,28,63295,769,Retired,Widowed,2022-04-02,CA,0.48
19241,Alice Brown,39,121277,769,Retired,Married,2022-03-28,NY,0.12
20140,Charlie Davis,40,92503,769,Retired,Divorced,2021-03-10,CA,0.56
20671,John Doe,32,69972,769,Self-Employed,Married,2023-04-21,NY,0.3
21536,Jane Smith,34,50089,769,Unemployed,Married,2019-10-12,FL,0.14
21594,Bob Johnson,60,35002,769,Unemployed,Single,2021-10-11,TX,0.34
21760,Bob Johnson,40,50037,769,Unemployed,Single,2024-03-13,CA,0.3
22005,Bob Johnson,27,128863,769,Unemployed,Divorced,2024-11-30,CA,0.29
22518,Alice Brown,69,141253,769,Retired,Married,2022-03-04,IL,0.23
25071,Bob Johnson,50,126992,769,Employed,Divorced,2023-09-19,TX,0.11
25125,Bob Johnson,66,71215,769,Employed,Widowed,2019-10-29,TX,0.43
25307,John Doe,61,192217,769,Unemployed,Married,2020-08-21,CA,0.22
25489,Alice Brown,66,111143,769,Employed,Divorced,2020-03-14,NY,0.21
26497,Charlie Davis,67,199098,769,Retired,Married,2025-01-27,IL,0.39
26809,John Doe,60,158707,769,Unemployed,Single,2024-02-17,NY,0.42
27474,Jane Smith,45,83723,769,Retired,Divorced,2022-06-30,IL,0.56
28864,John Doe,34,85033,769,Retired,Married,2023-07-01,IL,0.47
29901,John Doe,33,72826,769,Unemployed,Single,2023-05-09,CA,0.2
29938,John Doe,49,163607,769,Employed,Married,2021-04-06,CA,0.38
31742,Jane Smith,26,72424,769,Self-Employed,Widowed,2021-11-07,IL,0.54
32013,Alice Brown,35,62045,769,Employed,Single,2021-07-19,FL,0.35
32633,Charlie Davis,53,143967,769,Self-Employed,Single,2021-01-27,TX,0.18
32758,Bob Johnson,43,,769,Employed,Widowed,2020-03-25,TX,0.41
33193,Jane Smith,58,189335,769,Employed,Single,2024-05-20,NY,0.45
33883,Jane Smith,29,179215,769,Retired,Widowed,2021-09-06,FL,0.44
34482,Bob Johnson,28,57931,769,Self-Employed,Single,2024-04-22,CA,0.35
34792,Jane Smith,66,57118,769,Employed,Married,2020-12-05,NY,0.37
34803,Alice Brown,29,42425,769,Employed,Widowed,2019-07-16,FL,0.15
34806,John Doe,56,48741,769,Employed,Married,2022-04-23,IL,0.5
35327,John Doe,49,97150,769,Self-Employed,Married,2023-10-20,CA,0.49
35440,Charlie Davis,30,124806,769,Retired,Widowed,2024-12-30,FL,0.46
36151,Jane Smith,34,156871,769,Self-Employed,Divorced,2019-07-03,FL,0.11
37165,Bob Johnson,42,164097,769,Self-Employed,Widowed,2021-08-08,CA,0.45
37779,John Doe,58,72525,769,Self-Employed,Widowed,2022-03-18,IL,0.51
38717,Charlie Davis,58,186327,769,Retired,Single,2021-09-09,TX,0.17
39384,John Doe,36,197502,769,Retired,Single,2019-06-15,NY,0.47
39939,John Doe,55,57231,769,Employed,Widowed,2020-02-06,IL,0.57
40190,Charlie Davis,26,168836,769,Employed,Divorced,2021-11-28,CA,0.13
40969,Jane Smith,38,108105,769,Employed,Widowed,2023-02-10,IL,0.49
41107,Alice Brown,31,124185,769,Retired,Married,2022-10-09,NY,0.55
41535,Bob Johnson,64,45966,769,Employed,Widowed,2024-09-02,CA,0.5
42082,Jane Smith,55,167293,769,Employed,Married,2023-01-04,NY,0.51
42647,Jane Smith,29,128666,769,Employed,Single,2020-02-18,NY,0.29
42860,Alice Brown,37,185342,769,Employed,Married,2020-10-16,NY,0.37
42947,Alice Brown,48,103075,769,Employed,Married,2025-01-19,IL,0.56
46504,John Doe,62,104038,769,Employed,Divorced,2024-03-30,CA,0.5
46523,Jane Smith,38,187665,769,Retired,Single,2020-06-17,CA,0.53
46561,John Doe,50,180106,769,Employed,Single,2019-05-02,CA,0.2
46697,Charlie Davis,33,84417,769,Employed,Widowed,2024-01-18,IL,0.19
47230,John Doe,32,182851,769,Retired,Widowed,2019-09-23,TX,0.12
48141,Alice Brown,52,136084,769,Employed,Widowed,2020-12-09,NY,0.44
49738,Alice Brown,63,,769,Retired,Widowed,2019-10-01,TX,0.3
356,John Doe,60,58865,770,Retired,Single,2025-01-23,IL,0.19
885,Jane Smith,46,161243,770,Employed,Married,2024-03-23,FL,0.13
1014,Charlie Davis,39,36876,770,Employed,Divorced,2023-10-26,FL,0.3
1075,Bob Johnson,47,138392,770,Employed,Divorced,2019-05-03,CA,0.3
1152,Jane Smith,67,82981,770,Unemployed,Divorced,2022-08-01,TX,0.46
1682,Bob Johnson,39,197656,770,Employed,Married,2022-05-11,FL,0.43
1727,Bob Johnson,34,155810,770,Unemployed,Single,2022-05-17,IL,0.42
2057,John Doe,48,119076,770,Unemployed,Married,2019-09-28,CA,0.54
2182,John Doe,26,166418,770,Self-Employed,Divorced,2021-03-22,IL,0.55
2719,John Doe,38,47237,770,Self-Employed,Married,2025-01-04,NY,0.17
2926,Bob Johnson,39,137635,770,Employed,Divorced,2020-01-24,IL,0.48
3162,Jane Smith,60,114974,770,Retired,Divorced,2020-06-17,TX,0.52
3170,John Doe,42,131000,770,Retired,Single,2020-10-18,IL,0.37
3238,Charlie Davis,65,175587,770,Employed,Single,2020-03-17,NY,0.38
3974,John Doe,36,143697,770,Retired,Divorced,2022-10-16,FL,0.15
4440,John Doe,52,194077,770,Retired,Widowed,2022-02-11,TX,0.39
4654,John Doe,55,148373,770,Self-Employed,Married,2023-10-02,IL,0.14
5081,Bob Johnson,38,141009,770,Self-Employed,Widowed,2020-11-08,NY,0.19
5962,John Doe,27,141963,770,Unemployed,Single,2023-07-30,CA,0.47
6495,Alice Brown,40,164517,770,Self-Employed,Single,2024-05-15,CA,0.16
8300,Jane Smith,58,172681,770,Unemployed,Divorced,2022-08-27,IL,0.28
8705,Bob Johnson,59,,770,Retired,Single,2019-10-17,IL,0.4
9237,Jane Smith,26,135580,770,Self-Employed,Single,2024-03-18,IL,0.6
9311,Bob Johnson,33,60013,770,Retired,Widowed,2020-12-18,TX,0.57
9995,Alice Brown,26,50862,770,Retired,Divorced,2023-01-18,NY,0.19
10002,John Doe,58,133585,770,Self-Employed,Widowed,2022-11-05,CA,0.39
10148,Charlie Davis,36,31953,770,Retired,Single,2022-10-31,IL,0.21
10708,Charlie Davis,35,82850,770,Unemployed,Single,2022-03-09,TX,0.37
12106,Alice Brown,30,90740,770,Self-Employed,Married,2023-10-20,CA,0.19
12243,Jane Smith,55,71936,770,Retired,Single,2022-01-17,NY,0.33
12348,John Doe,68,151770,770,Self-Employed,Divorced,2022-05-28,CA,0.28
12436,Charlie Davis,59,57131,770,Retired,Widowed,2023-04-03,IL,0.19
12494,Bob Johnson,54,167226,770,Employed,Widowed,2023-01-20,IL,0.19
12710,Alice Brown,61,121371,770,Retired,Divorced,2023-07-14,TX,0.58
13184,John Doe,51,30290,770,Self-Employed,Widowed,2024-05-31,FL,0.53
13970,Jane Smith,67,129102,770,Unemployed,Married,2020-04-28,NY,0.12
14581,Alice Brown,36,64361,770,Self-Employed,Married,2022-05-26,FL,0.11
14774,Alice Brown,34,150325,770,Employed,Divorced,2024-07-13,TX,0.6
15011,Jane Smith,63,183002,770,Self-Employed,Widowed,2023-10-29,CA,0.26
15528,John Doe,56,90087,770,Unemployed,Widowed,2025-01-14,NY,0.43
16924,Charlie Davis,26,144098,770,Retired,Single,2023-01-10,TX,0.57
18346,John Doe,54,88393,770,Retired,Married,2022-07-19,IL,0.26
19010,Bob Johnson,47,99040,770,Retired,Widowed,2019-02-03,IL,0.48
19274,Charlie Davis,33,130820,770,Unemployed,Divorced,2020-09-07,CA,0.57
19441,Jane Smith,41,193295,770,Retired,Widowed,2019-08-23,CA,0.17
21336,Alice Brown,38,73334,770,Self-Employed,Single,2021-11-23,NY,0.29
21767,John Doe,56,194890,770,Self-Employed,Widowed,2019-01-13,NY,0.37
21931,Alice Brown,25,100330,770,Self-Employed,Single,2021-10-03,CA,0.44
23157,Charlie Davis,28,166016,770,Retired,Widowed,2022-02-08,IL,0.23
23818,Jane Smith,30,198842,770,Retired,Single,2023-11-11,IL,0.41
24390,John Doe,27,131082,770,Retired,Married,2020-05-25,NY,0.54
24811,Jane Smith,44,133368,770,Unemployed,Married,2024-02-18,NY,0.31
25326,Charlie Davis,26,163061,770,Employed,Widowed,2019-10-06,NY,0.21
27416,Jane Smith,38,44032,770,Self-Employed,Widowed,2024-01-04,TX,0.35
27569,John Doe,68,129816,770,Retired,Married,2021-10-07,TX,0.44
28278,Alice Brown,41,52043,770,Employed,Widowed,2024-06-20,IL,0.41
28665,Jane Smith,62,40557,770,Self-Employed,Divorced,2020-04-22,FL,0.16
29796,Charlie Davis,55,88274,770,Retired,Widowed,2024-09-11,FL,0.44
30129,John Doe,64,175845,770,Self-Employed,Widowed,2022-08-09,IL,0.39
32629,John Doe,42,89530,770,Self-Employed,Widowed,2024-07-15,CA,0.44
32753,John Doe,37,99527,770,Employed,Married,2022-11-04,NY,0.41
33740,Charlie Davis,42,150291,770,Retired,Divorced,2025-01-05,IL,0.6
35745,Charlie Davis,69,155254,770,Employed,Widowed,2020-10-26,TX,0.34
35937,Charlie Davis,26,149703,770,Retired,Married,2024-02-23,TX,0.48
37015,Bob Johnson,55,110544,770,Employed,Married,2022-01-15,FL,0.46
37645,Bob Johnson,44,162787,770,Retired,Divorced,2022-12-10,IL,0.11
37906,John Doe,41,181024,770,Retired,Married,2024-02-23,CA,0.38
38102,Alice Brown,68,180432,770,Employed,Married,2019-04-21,TX,0.14
38794,Bob Johnson,64,182306,770,Retired,Divorced,2020-02-26,IL,0.54
39529,John Doe,60,31360,770,Employed,Married,2023-03-07,NY,0.19
39690,Charlie Davis,68,195731,770,Retired,Widowed,2021-05-07,IL,0.31
39705,Alice Brown,42,173388,770,Employed,Widowed,2021-07-02,CA,0.36
39856,Jane Smith,43,133113,770,Retired,Single,2025-01-15,FL,0.54
40087,John Doe,69,178751,770,Employed,Divorced,2024-06-21,NY,0.38
41110,Charlie Davis,54,95735,770,Employed,Widowed,2020-12-28,NY,0.51
41701,Charlie Davis,54,175141,770,Retired,Single,2020-09-07,TX,0.25
43684,Charlie Davis,68,83005,770,Retired,Widowed,2019-06-19,NY,0.34
44846,John Doe,25,134684,770,Employed,Married,2021-04-25,CA,0.54
45252,Bob Johnson,31,138148,770,Retired,Divorced,2022-10-06,TX,0.5
46294,John Doe,54,109722,770,Retired,Married,2020-04-19,IL,0.39
46352,Alice Brown,38,124541,770,Employed,Married,2020-05-18,TX,0.19
46421,Charlie Davis,62,148680,770,Retired,Divorced,2023-09-21,NY,0.25
46940,Alice Brown,25,155385,770,Employed,Divorced,2021-04-19,TX,0.59
47279,Charlie Davis,32,133222,770,Retired,Widowed,2024-04-20,FL,0.29
48196,Bob Johnson,69,177450,770,Retired,Married,2024-10-22,CA,0.36
48277,Alice Brown,67,48591,770,Retired,Widowed,2022-07-24,TX,0.12
48658,John Doe,59,114049,770,Employed,Widowed,2020-09-21,TX,0.39
48760,John Doe,56,39366,770,Employed,Widowed,2021-05-16,FL,0.41
216,John Doe,42,70494,771,Self-Employed,Single,2023-03-21,IL,0.18
2813,John Doe,30,68570,771,Retired,Married,2024-11-19,TX,0.19
2969,Bob Johnson,46,164949,771,Unemployed,Widowed,2019-06-13,IL,0.54
3369,Bob Johnson,25,148808,771,Self-Employed,Married,2023-01-03,TX,0.53
4995,John Doe,25,68823,771,Employed,Widowed,2023-07-07,IL,0.33
5424,Jane Smith,38,183788,771,Retired,Divorced,2019-02-09,IL,0.17
6041,Alice Brown,50,156327,771,Self-Employed,Single,2019-08-17,TX,0.52
6586,Alice Brown,69,63108,771,Retired,Single,2024-04-08,CA,0.43
7084,Jane Smith,45,39159,771,Unemployed,Widowed,2022-05-19,IL,0.55
7732,Alice Brown,40,106326,771,Self-Employed,Married,2021-06-09,TX,0.6
8086,Alice Brown,28,103933,771,Self-Employed,Married,2022-11-26,IL,0.31
8350,John Doe,63,90402,771,Unemployed,Single,2024-02-26,TX,0.54
8459,Alice Brown,43,40175,771,Employed,Divorced,2023-06-03,CA,0.21
8581,John Doe,47,39244,771,Self-Employed,Divorced,2023-01-08,TX,0.58
10402,Charlie Davis,53,155775,771,Unemployed,Single,2024-12-11,IL,0.4
10988,Alice Brown,37,99799,771,Employed,Divorced,2022-01-30,FL,0.23
11021,Charlie Davis,62,55783,771,Unemployed,Married,2024-04-18,NY,0.15
11966,John Doe,34,106422,771,Employed,Single,2020-05-25,NY,0.57
12013,Alice Brown,40,157413,771,Self-Employed,Divorced,2021-11-24,NY,0.2
12273,John Doe,41,149959,771,Unemployed,Widowed,2024-05-11,FL,0.2
12827,Charlie Davis,27,184284,771,Unemployed,Single,2021-02-14,IL,0.26
13493,Alice Brown,48,82492,771,Employed,Divorced,2024-09-22,CA,0.34
13613,Alice Brown,39,74381,771,Employed,Widowed,2021-04-17,IL,0.22
13628,Charlie Davis,69,171802,771,Employed,Widowed,2022-08-25,CA,0.35
14207,Jane Smith,32,33137,771,Retired,Widowed,2023-03-22,TX,0.15
14232,Alice Brown,64,188210,771,Retired,Widowed,2023-06-11,IL,0.48
15054,Alice Brown,49,187609,771,Self-Employed,Widowed,2022-03-06,IL,0.31
15641,Bob Johnson,47,91769,771,Employed,Divorced,2022-05-17,FL,0.56
15763,Jane Smith,51,111066,771,Retired,Divorced,2024-05-29,NY,0.56
16455,Jane Smith,28,195989,771,Employed,Married,2024-02-28,TX,0.14
16920,Bob Johnson,47,38498,771,Retired,Widowed,2020-12-10,FL,0.55
17045,Alice Brown,49,171166,771,Unemployed,Divorced,2021-04-01,IL,0.58
17871,John Doe,32,178395,771,Unemployed,Married,2022-05-24,CA,0.18
20220,Bob Johnson,61,32368,771,Retired,Widowed,2021-01-02,TX,0.48
22504,John Doe,52,31373,771,Retired,Married,2022-01-22,CA,0.27
22827,Bob Johnson,68,32657,771,Employed,Widowed,2019-02-10,CA,0.32
23005,Bob Johnson,63,137368,771,Retired,Married,2020-10-26,NY,0.47
24168,John Doe,59,174691,771,Unemployed,Single,2019-07-14,CA,0.45
25670,Jane Smith,54,135435,771,Employed,Married,2021-10-18,TX,0.12
25687,Charlie Davis,40,43921,771,Employed,Widowed,2022-12-07,FL,0.21
27682,Charlie Davis,67,82655,771,Self-Employed,Widowed,2023-04-07,CA,0.48
27702,Bob Johnson,36,139075,771,Retired,Widowed,2022-05-17,CA,0.1
28111,Bob Johnson,53,166541,771,Retired,Single,2023-05-08,NY,0.24
29231,Jane Smith,41,51804,771,Unemployed,Divorced,2021-04-03,IL,0.53
29534,Charlie Davis,26,63879,771,Unemployed,Divorced,2024-04-24,FL,0.32
29871,Charlie Davis,35,63900,771,Self-Employed,Widowed,2021-02-18,CA,0.6
30555,Jane Smith,33,40244,771,Self-Employed,Single,2020-01-23,CA,0.31
31440,Charlie Davis,67,173425,771,Self-Employed,Widowed,2022-07-21,NY,0.28
31775,Charlie Davis,62,65009,771,Employed,Single,2020-09-12,IL,0.58
31958,Alice Brown,26,172494,771,Retired,Divorced,2023-12-13,FL,0.39
32333,Bob Johnson,58,153638,771,Employed,Widowed,2020-02-01,IL,0.44
32923,Charlie Davis,49,129371,771,Employed,Married,2024-12-31,TX,0.28
33147,Charlie Davis,42,182791,771,Retired,Divorced,2025-01-08,IL,0.41
33319,Bob Johnson,57,134647,771,Employed,Widowed,2020-08-11,TX,0.48
33649,Charlie Davis,31,161376,771,Employed,Divorced,2020-08-12,TX,0.12
33815,John Doe,48,67348,771,Employed,Single,2024-09-07,TX,0.57
34107,Charlie Davis,34,138755,771,Retired,Divorced,2020-06-25,FL,0.38
35527,Charlie Davis,41,152953,771,Self-Employed,Married,2024-06-22,NY,0.58
35813,Jane Smith,28,120039,771,Employed,Married,2024-07-23,CA,0.37
36224,Alice Brown,37,80624,771,Employed,Widowed,2020-11-30,IL,0.15
37272,Alice Brown,33,144516,771,Self-Employed,Single,2024-10-21,NY,0.29
37493,Charlie Davis,34,163281,771,Employed,Married,2025-01-28,FL,0.37
37512,Alice Brown,39,47667,771,Employed,Married,2021-12-13,IL,0.38
38247,Bob Johnson,46,82414,771,Employed,Married,2020-06-17,IL,0.32
38958,John Doe,66,177223,771,Self-Employed,Widowed,2019-03-03,CA,0.11
40022,Jane Smith,34,190792,771,Employed,Divorced,2022-05-31,FL,0.51
40042,Jane Smith,56,44483,771,Employed,Married,2022-02-13,NY,0.38
